day,jhno,type,title,description,areas,url,image
2019-06-18,66,イベント,くにさきガチャガチャ制作隊を募集開始！,文化財のミニチュアを作成する「くにさきガチャガチャ制作プロジェクト」始動です！県内の大学生にひと肌脱いでもらいます。,大分県,https://japan-heritage.bunka.go.jp/ja/news/868/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_0bc5ce01255cdcd46c86dabd9899f0e7b4f50af7.jpeg
2019-06-19,42,イベント,【甲賀市】矢川神社の七夕まつりのお知らせ,矢川神社で七夕まつりが開催されます。,"三重県,滋賀県",https://japan-heritage.bunka.go.jp/ja/news/878/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_cddd27ede80f297c26fb6ad1d0fa5b423873dbe0.jpeg
2019-06-20,19,イベント,政宗が育んだ“伊達”な文化　宮城県「多賀城跡巡り」,学芸員が現地案内しながら，歴史や見どころについて解説します,宮城県,https://japan-heritage.bunka.go.jp/ja/news/881/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_7942b8d75cacb6fd85f2103687fe09dbb520362a.jpeg
2019-06-20,19,イベント,政宗が育んだ“伊達”な文化　お弁当をもって花と歴史のハイキング【あやめコース】,6月29日(土)　学芸員とお弁当もって多賀城跡ハイキング,宮城県,https://japan-heritage.bunka.go.jp/ja/news/883/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_990f5ea5c328ac12130859f912ad55e5dfeed371.jpeg
2019-06-23,1,その他,第２回日本遺産「中学生英語ガイド」のご報告,〈日田市〉日本遺産「中学生英語ガイド」の第２回研修会の様子,"茨城県,栃木県,岡山県,大分県",https://japan-heritage.bunka.go.jp/ja/news/888/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_33b23745654111f208694327b7025e05b64afa57.jpeg
2019-06-24,59,イベント,日本遺産のまち井波の伝統芸能「井波木遣り踊り」に参加してみよう！！,R1.7.27に開催される「井波太子伝観光祭　木遣り踊り町流し」の踊り手を募集しています。,富山県,https://japan-heritage.bunka.go.jp/ja/news/889/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_e2a65f5b267e1e0d71645e7f5e817c32c1b7ce62.jpeg
2019-06-24,42,イベント,【甲賀市】大鳥神社で大原祇園開催のお知らせ,大鳥神社で県指定無形民俗文化財『大原祇園』が行われます。,"三重県,滋賀県",https://japan-heritage.bunka.go.jp/ja/news/879/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_c9f2c5dc560302f62391114c0fbbea20dab4d71a.jpeg
2019-06-26,5,その他,鯖街道ガイドマップ片手にトレッキングを,鯖街道起点のまち　若狭小浜,福井県,https://japan-heritage.bunka.go.jp/ja/news/895/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_f420735d9d861ab98ebc37dc6ac664d3fe2d9a7f.jpeg
2019-06-26,5,イベント,日本遺産認定を契機にスタートした養殖鯖「小浜よっぱらいサバ」,鯖街道起点のまち　若狭小浜,福井県,https://japan-heritage.bunka.go.jp/ja/news/896/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_3e0508ab04bf32a245f6828e1defd929d9876c01.jpeg
2019-06-26,59,イベント,獅子舞が大集結！南砺 獅子舞「令和元年夏の陣」初開催！,南砺 獅子舞「令和元年夏の陣」が2019年8月31日（土）に開催されます。,富山県,https://japan-heritage.bunka.go.jp/ja/news/898/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_49227d7b894c45f159e85f8e9746cccf14781583.jpeg
2019-06-26,54,その他,「耶馬渓の迎賓館」平田邸の庭園が国登録記念物に！,木造三階建ての建物と庭園をあわせてお楽しみください,大分県,https://japan-heritage.bunka.go.jp/ja/news/897/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_8c35554b820abf920cbc5229724f214f05f6e433.jpeg
2019-06-27,19,イベント,政宗が育んだ”伊達”な文化　むすび丸春日ＰＡ歴史体験まつり,宮城県　三陸自動車道春日PAで歴史体験,宮城県,https://japan-heritage.bunka.go.jp/ja/news/901/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_56b12d0c4a1cccb58b8655d72d53caa14265cfbd.jpeg
2019-06-28,38,イベント,【北海道江差町】江差かもめ島まつり,北海道江差町（えさしちょう）の３大まつりの１つ”かもめ島まつり”が開催されます。,北海道,https://japan-heritage.bunka.go.jp/ja/news/302/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_ac5826a45cf7e55576ca185dba7bcbbadeb8327c.jpeg
2019-06-28,22,その他,【第３回一本の水路ブランド認証】,地元産品と活動を日本遺産ブランドとして、３回目の認証を行いました。,福島県,https://japan-heritage.bunka.go.jp/ja/news/902/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_97f0fe54ab3c2ce639fbaa0f0678e99087a04b51.jpeg
2019-07-01,55,イベント,【北海道上川町】層雲峡温泉　峡谷火まつり,【北海道上川町】層雲峡温泉　峡谷火まつり　8月1日（木）開催！！,北海道,https://japan-heritage.bunka.go.jp/ja/news/903/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_2130f48cc4a7f961b75d2cbad5af666ab41c3b7a.jpeg
2019-07-02,14,イベント,第33回文化遺産パートナー養成講座の開催,開港850年を迎える箱庭的都市尾道の歴史を考古学の研究成果から紐解きます。,広島県,https://japan-heritage.bunka.go.jp/ja/news/907/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_b27f578310ff196752f1533b5f91212034efe83d.jpeg
2019-07-04,59,イベント,７月１３日（土）開催『令和元年　井波日本遺産シンポジウム』,日本遺産・井波のこれからを共に考えましょう。,富山県,https://japan-heritage.bunka.go.jp/ja/news/908/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_5d9366d463928b68f171b72a2c4b04fdc8ca64c4.jpeg
2019-07-04,1,その他,令和元年度「咸宜園平成門下生之会」総会のご報告,〈日田市〉令和元年度の「咸宜園平成門下生之会」総会についてご報告いたします。,"茨城県,栃木県,岡山県,大分県",https://japan-heritage.bunka.go.jp/ja/news/912/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_635a9cf07acd9deb22991fc6c9e5ee7ff2bbddfc.jpeg
2019-07-04,65,イベント,夏を彩る炎の「お手火神事」,日本三大祭りの一つ「お手火神事」が行なわれます。,広島県,https://japan-heritage.bunka.go.jp/ja/news/911/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_37678a6c73b7d481903a6ba202580774a63bc460.jpeg
2019-07-10,19,その他,政宗が育んだ“伊達”な文化「歴なび多賀城アプリ」のVR・ARで文化財見学をもっと楽しく,市内文化財70箇所を紹介・GPSで見学サポート,宮城県,https://japan-heritage.bunka.go.jp/ja/news/913/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_7da4e016a171972ca418becf0be73afdfb8f3907.jpeg
2019-07-10,19,イベント,政宗が育んだ”伊達“な文化　多賀城市発掘調査速報展,多賀城市文化センターで7月28日まで開催,宮城県,https://japan-heritage.bunka.go.jp/ja/news/914/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_b323fe26ab949bc0e6182f6a923fbe3137406c8e.jpeg
2019-07-11,19,イベント,政宗が育んだ“伊達”な文化　宮城に息づく民俗芸能公開シンポジウム－異伝の法印神楽編－,8月3日（土）仙台国際センターにて開催します。,宮城県,https://japan-heritage.bunka.go.jp/ja/news/916/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_ae8c2a7fb692d3045e304eb60097b5fb14b4297e.jpeg
2019-07-11,66,その他,大学生プロデュースのデザインタオルを製作するクラウドファンディングをスタートさせました！,別府大学×三重の郷project始動です。温泉が有名な夷谷での地域活性化を考えます。,大分県,https://japan-heritage.bunka.go.jp/ja/news/922/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_b214ec836a53bc45282849eb9b8101e2fd32f9a9.jpeg
2019-07-15,1,その他,令和元年度前期　第１回　日本遺産公開講座のご報告,〈日田市〉「西の都大宰府の史跡と万葉の歌」咸宜園教育研究センター名誉館長の後藤 宗俊 先生,"茨城県,栃木県,岡山県,大分県",https://japan-heritage.bunka.go.jp/ja/news/924/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_43c97d0e52b8faf52a09a87fce80bed13385b47a.jpeg
2019-07-16,19,イベント,政宗が育んだ“伊達”な文化　東北歴史博物館開館20周年・宮城県多賀城跡調査研究所設立50周年記念特別展「蝦夷－古代エミシと律令国家－」プレイベント,8月24日（土）に開催します。,宮城県,https://japan-heritage.bunka.go.jp/ja/news/925/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_cbd8e9b3f789e2ed8f5d7703489eabd238c6de64.jpeg
2019-07-17,19,イベント,政宗が育んだ“伊達”な文化　仙台市博物館企画展「戦国の伊達氏―稙宗（たねむね）から政宗へ」,9月1日（日曜日）まで開催中です。,宮城県,https://japan-heritage.bunka.go.jp/ja/news/928/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_bf9bd93ff03a1c0cc01c885d956c35909030e8ba.jpeg
2019-07-18,1,その他,第３回日本遺産「中学生英語ガイド」のご報告,〈日田市〉日本遺産「中学生英語ガイド」の第3回研修会を行いました。,"茨城県,栃木県,岡山県,大分県",https://japan-heritage.bunka.go.jp/ja/news/930/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_67f2f1f814e5a8977bffe33ea10d7ddd3dd318e8.jpeg
2019-07-18,66,その他,くにさきガチャガチャ制作隊集合！,7/15(祝)、１回目のくにさきガチャガチャ制作ワークショップを開催しました。,大分県,https://japan-heritage.bunka.go.jp/ja/news/929/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_c56b1099ba3fc162e8ac504f28d3acc5cec267ff.jpeg
2019-07-19,54,イベント,耶馬渓グルメを東京で,「丸の内食・コト・デザイン研究所」に参加します,大分県,https://japan-heritage.bunka.go.jp/ja/news/933/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_ce0251837f5ab0ba9c63a98dde0944db0d26ff5b.jpeg
2019-07-24,39,イベント,天橋立まち灯り　幻想的な夏のイベント開催,日本三景天橋立と文殊地区を期間限定でライトアップ！普段とは違う幻想的な夏のイベントです。,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/943/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_d51818356f0eeb4f48b6cc93689a075b46a36969.jpeg
2019-07-24,39,イベント,宮津の夏まつり,日本遺産構成文化財『宮津おどり』で盛り上がる「市民総おどり」をはじめ、大人も子供も楽しめる宮津の夏のおまつりをご紹介,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/944/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_68c5dfd2b7b0c1940cfee259ce8cb84fcddb9a4e.jpeg
2019-07-24,39,イベント,第40回「高田屋嘉兵衛まつり」開催,高田屋嘉兵衛の生誕地・洲本の夏まつり,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/945/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_20e6ab4886a2202450ff39e57c3bc56ab9dac926.jpeg
2019-07-24,39,イベント,小樽堺町通り商店街「第10回　ゆかた風鈴まつり」,「夏の小樽におこしやす」,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/946/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_4b5cf05b91387612017304b42774a45aac52e768.jpeg
2019-07-24,39,イベント,能代七夕「天空の不夜城」,１世紀の時を超えて復活した「大型七夕」が今年も能代の街を練り歩きます！,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/947/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_23435128dcab447dc1d2161b53da087653704f91.jpeg
2019-07-24,39,イベント,上越市から夏のまつりのお知らせです！,上越の夏の２大まつり「上越まつり」と「謙信公祭」,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/948/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_62838092e287a926413cb03b6d7851550ecf7882.jpeg
2019-07-25,39,イベント,「かなざわ道の船」を巡りながら、まちなかを歩いてみませんか,アートベンチを巡りながらまちなか歩き,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/953/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_c3d1a367b1a374a12535963296c8f9c026fbbe0f.jpeg
2019-07-25,39,イベント,「ニッポンたからものプロジェクト　日本遺産☓Live Art　-新潟公演-」動画公開中,「日本遺産」と「Live Art」をかけ合わせ地域文化や伝統芸能を取り上げる「ニッポンたからものプロジェクト」新潟公演,"北海道,青森県,秋田県,山形県,新潟県,富山県,石川県,福井県,京都府,大阪府,兵庫県,鳥取県,島根県,岡山県,広島県,香川県",https://japan-heritage.bunka.go.jp/ja/news/956/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_379cb97d8885b3b71faa9d25ab6f7c4ec9ee4258.jpeg
2019-07-25,55,イベント,【北海道上川町】層雲峡温泉　峡谷火まつりでの「フクロウ神事」中止のお知らせ,予定しておりました「フクロウ神事」につきまして、諸般の事情により中止することになりました,北海道,https://japan-heritage.bunka.go.jp/ja/news/957/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_a2c83af704e9688315a7b705744cf09fa362822f.jpeg
